Name,Winrate,KDA,Rank,Image,RImg
Vex,51.59,2.45,Master,"https://opgg-static.akamaized.net/images/lol/champion/Vex.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Tristana,51.57,2.4,Master,"https://opgg-static.akamaized.net/images/lol/champion/Tristana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Jhin,51.55,3.1,Master,"https://opgg-static.akamaized.net/images/lol/champion/Jhin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Veigar,51.55,2.25,Master,"https://opgg-static.akamaized.net/images/lol/champion/Veigar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Rell,51.53,2.51,Master,"https://opgg-static.akamaized.net/images/lol/champion/Rell.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Pantheon,51.52,2.15,Master,"https://opgg-static.akamaized.net/images/lol/champion/Pantheon.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Aatrox,51.5,1.92,Master,"https://opgg-static.akamaized.net/images/lol/champion/Aatrox.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Ashe,51.49,2.52,Master,"https://opgg-static.akamaized.net/images/lol/champion/Ashe.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Poppy,51.48,2.57,Master,"https://opgg-static.akamaized.net/images/lol/champion/Poppy.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Nami,51.44,3.4,Master,"https://opgg-static.akamaized.net/images/lol/champion/Nami.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Lucian,51.41,2.12,Master,"https://opgg-static.akamaized.net/images/lol/champion/Lucian.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Vladimir,51.39,2.44,Master,"https://opgg-static.akamaized.net/images/lol/champion/Vladimir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Rek'Sai,51.37,2.49,Master,"https://opgg-static.akamaized.net/images/lol/champion/RekSai.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Ornn,51.28,2.32,Master,"https://opgg-static.akamaized.net/images/lol/champion/Ornn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Warwick,51.2,1.93,Master,"https://opgg-static.akamaized.net/images/lol/champion/Warwick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Fiora,51.19,1.62,Master,"https://opgg-static.akamaized.net/images/lol/champion/Fiora.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Trundle,51.15,2.54,Master,"https://opgg-static.akamaized.net/images/lol/champion/Trundle.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Nunu & Willump,51.07,3.01,Master,"https://opgg-static.akamaized.net/images/lol/champion/Nunu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Jinx,51.02,2.38,Master,"https://opgg-static.akamaized.net/images/lol/champion/Jinx.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Skarner,51.0,2.86,Master,"https://opgg-static.akamaized.net/images/lol/champion/Skarner.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Urgot,50.9,1.85,Master,"https://opgg-static.akamaized.net/images/lol/champion/Urgot.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Twisted Fate,50.88,2.53,Master,"https://opgg-static.akamaized.net/images/lol/champion/TwistedFate.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Galio,50.82,2.75,Master,"https://opgg-static.akamaized.net/images/lol/champion/Galio.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Jax,50.79,1.54,Master,"https://opgg-static.akamaized.net/images/lol/champion/Jax.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kassadin,50.76,2.43,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kassadin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Malphite,50.67,2.19,Master,"https://opgg-static.akamaized.net/images/lol/champion/Malphite.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Shyvana,50.66,2.58,Master,"https://opgg-static.akamaized.net/images/lol/champion/Shyvana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Evelynn,50.66,3.17,Master,"https://opgg-static.akamaized.net/images/lol/champion/Evelynn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kled,50.58,2.2,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kled.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Tahm Kench,50.57,2.42,Master,"https://opgg-static.akamaized.net/images/lol/champion/TahmKench.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Yorick,50.55,1.5,Master,"https://opgg-static.akamaized.net/images/lol/champion/Yorick.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Illaoi,50.53,1.17,Master,"https://opgg-static.akamaized.net/images/lol/champion/Illaoi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Sivir,50.53,2.49,Master,"https://opgg-static.akamaized.net/images/lol/champion/Sivir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Zilean,50.47,3.25,Master,"https://opgg-static.akamaized.net/images/lol/champion/Zilean.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Swain,50.42,2.44,Master,"https://opgg-static.akamaized.net/images/lol/champion/Swain.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Samira,50.38,2.2,Master,"https://opgg-static.akamaized.net/images/lol/champion/Samira.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Neeko,50.38,2.09,Master,"https://opgg-static.akamaized.net/images/lol/champion/Neeko.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Seraphine,50.34,2.79,Master,"https://opgg-static.akamaized.net/images/lol/champion/Seraphine.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Karma,50.29,2.81,Master,"https://opgg-static.akamaized.net/images/lol/champion/Karma.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Akali,50.29,2.22,Master,"https://opgg-static.akamaized.net/images/lol/champion/Akali.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Nautilus,50.26,2.37,Master,"https://opgg-static.akamaized.net/images/lol/champion/Nautilus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Zac,50.26,3.21,Master,"https://opgg-static.akamaized.net/images/lol/champion/Zac.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Renekton,50.22,1.79,Master,"https://opgg-static.akamaized.net/images/lol/champion/Renekton.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Vayne,50.21,1.97,Master,"https://opgg-static.akamaized.net/images/lol/champion/Vayne.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Twitch,50.19,2.26,Master,"https://opgg-static.akamaized.net/images/lol/champion/Twitch.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Pyke,50.06,2.32,Master,"https://opgg-static.akamaized.net/images/lol/champion/Pyke.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Fizz,50.06,2.54,Master,"https://opgg-static.akamaized.net/images/lol/champion/Fizz.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Irelia,50.01,1.55,Master,"https://opgg-static.akamaized.net/images/lol/champion/Irelia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Yasuo,50.0,1.76,Master,"https://opgg-static.akamaized.net/images/lol/champion/Yasuo.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Camille,49.99,1.84,Master,"https://opgg-static.akamaized.net/images/lol/champion/Camille.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Gangplank,49.96,2.04,Master,"https://opgg-static.akamaized.net/images/lol/champion/Gangplank.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Lulu,49.92,3.15,Master,"https://opgg-static.akamaized.net/images/lol/champion/Lulu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Amumu,49.9,2.09,Master,"https://opgg-static.akamaized.net/images/lol/champion/Amumu.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Ekko,49.88,2.51,Master,"https://opgg-static.akamaized.net/images/lol/champion/Ekko.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Graves,49.78,2.26,Master,"https://opgg-static.akamaized.net/images/lol/champion/Graves.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Lee Sin,49.67,2.88,Master,"https://opgg-static.akamaized.net/images/lol/champion/LeeSin.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Draven,49.63,2.04,Master,"https://opgg-static.akamaized.net/images/lol/champion/Draven.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Gnar,49.62,1.76,Master,"https://opgg-static.akamaized.net/images/lol/champion/Gnar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Rumble,49.6,2.5,Master,"https://opgg-static.akamaized.net/images/lol/champion/Rumble.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Yuumi,49.59,4.17,Master,"https://opgg-static.akamaized.net/images/lol/champion/Yuumi.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Hecarim,49.56,3.14,Master,"https://opgg-static.akamaized.net/images/lol/champion/Hecarim.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Leona,49.54,2.32,Master,"https://opgg-static.akamaized.net/images/lol/champion/Leona.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kog'Maw,49.5,2.02,Master,"https://opgg-static.akamaized.net/images/lol/champion/KogMaw.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Xin Zhao,49.49,2.38,Master,"https://opgg-static.akamaized.net/images/lol/champion/XinZhao.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Wukong,49.46,2.02,Master,"https://opgg-static.akamaized.net/images/lol/champion/MonkeyKing.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Rammus,49.44,3.5,Master,"https://opgg-static.akamaized.net/images/lol/champion/Rammus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Viktor,49.41,2.11,Master,"https://opgg-static.akamaized.net/images/lol/champion/Viktor.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Zeri,49.36,2.31,Master,"https://opgg-static.akamaized.net/images/lol/champion/Zeri.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Zyra,49.33,2.3,Master,"https://opgg-static.akamaized.net/images/lol/champion/Zyra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Brand,49.31,1.76,Master,"https://opgg-static.akamaized.net/images/lol/champion/Brand.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Kennen,49.27,1.94,Master,"https://opgg-static.akamaized.net/images/lol/champion/Kennen.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Lillia,49.16,2.8,Master,"https://opgg-static.akamaized.net/images/lol/champion/Lillia.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Cho'Gath,49.13,1.97,Master,"https://opgg-static.akamaized.net/images/lol/champion/Chogath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Varus,49.05,2.26,Master,"https://opgg-static.akamaized.net/images/lol/champion/Varus.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Xerath,49.03,2.83,Master,"https://opgg-static.akamaized.net/images/lol/champion/Xerath.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Zed,48.98,2.32,Master,"https://opgg-static.akamaized.net/images/lol/champion/Zed.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Orianna,48.95,2.52,Master,"https://opgg-static.akamaized.net/images/lol/champion/Orianna.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Viego,48.94,2.52,Master,"https://opgg-static.akamaized.net/images/lol/champion/Viego.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Ziggs,48.91,2.37,Master,"https://opgg-static.akamaized.net/images/lol/champion/Ziggs.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Gragas,48.83,2.3,Master,"https://opgg-static.akamaized.net/images/lol/champion/Gragas.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Sett,48.75,1.72,Master,"https://opgg-static.akamaized.net/images/lol/champion/Sett.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Jarvan IV,48.69,3.23,Master,"https://opgg-static.akamaized.net/images/lol/champion/JarvanIV.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Alistar,48.45,2.47,Master,"https://opgg-static.akamaized.net/images/lol/champion/Alistar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Morgana,48.45,2.52,Master,"https://opgg-static.akamaized.net/images/lol/champion/Morgana.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Malzahar,48.43,2.0,Master,"https://opgg-static.akamaized.net/images/lol/champion/Malzahar.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Caitlyn,48.39,2.21,Master,"https://opgg-static.akamaized.net/images/lol/champion/Caitlyn.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Syndra,48.37,2.17,Master,"https://opgg-static.akamaized.net/images/lol/champion/Syndra.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Azir,48.33,1.98,Master,"https://opgg-static.akamaized.net/images/lol/champion/Azir.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Ezreal,48.16,2.21,Master,"https://opgg-static.akamaized.net/images/lol/champion/Ezreal.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Olaf,48.16,2.27,Master,"https://opgg-static.akamaized.net/images/lol/champion/Olaf.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Miss Fortune,48.15,2.24,Master,"https://opgg-static.akamaized.net/images/lol/champion/MissFortune.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Udyr,48.13,2.97,Master,"https://opgg-static.akamaized.net/images/lol/champion/Udyr.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
Yone,48.08,1.68,Master,"https://opgg-static.akamaized.net/images/lol/champion/Yone.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
LeBlanc,48.02,2.79,Master,"https://opgg-static.akamaized.net/images/lol/champion/Leblanc.png?image=w_auto&image=q_auto,f_webp,w_164&v=1649222375068",https://lolg-cdn.porofessor.gg/img/s/league-icons-v3/160/7.png?v=8
